date	region_id	email_opens	avg_order_value	social_likes	total_site_visits	total_orders
2020-07-10	3	10221	13.55	713	189955	562
2020-07-10	4	10363	33.16	864	367744	1011
2020-07-10	5	8417	34.66	340	145868	693
2020-07-10	6	18912	52	546	413351	1305
2020-07-10	7	9902	38.62	271	268782	900
2020-07-10	8	7879	28.29	1037	213671	852
2020-07-10	9	5277	7.26	594	176217	657
2020-07-10	10	12172	36.71	673	229901	848
2020-07-10	11	3429	48.54	956	86172	537
2020-07-10	12	15621	25.33	523	332377	894
2020-07-10	13	8861	22.64	469	219757	798
2020-07-10	14	3122	44.98	1082	84098	539
2020-07-10	15	3470	37.62	602	53803	535
2020-07-10	16	15196	34.11	303	305181	1061
2020-07-10	17	15483	19.06	691	334067	1249
2020-07-10	18	10681	20.1	910	218279	782
2020-07-10	19	11130	43.15	549	244765	815
2020-07-10	20	6696	28.29	155	177854	678
2020-07-11	1	2109	24.5	603	31714	365
2020-07-11	2	10225	46.74	892	270906	989
2020-07-11	3	13111	35.81	244	313595	1105
2020-07-11	4	8788	30.35	1058	233160	816
2020-07-11	5	8593	23.95	102	163359	658
2020-07-11	6	6847	35.22	633	179292	772
2020-07-11	7	10434	4.9	1032	310655	988
2020-07-11	8	11786	22.8	826	279124	1064
2020-07-11	9	6439	48.82	122	175084	685
2020-07-11	10	5848	33.84	103	148503	770
2020-07-11	11	3393	38.51	594	87739	430
2020-07-11	12	10064	35.27	639	201871	754
2020-07-11	13	8274	45.83	703	178336	635
2020-07-11	14	9211	39.72	627	319979	857
2020-07-11	15	12092	47.84	858	338068	900
2020-07-11	16	8050	43.03	727	231046	947
2020-07-11	17	8443	9.15	850	263114	795
2020-07-11	18	12007	21.93	620	268292	1009
2020-07-11	19	8354	6.19	863	172034	689
2020-07-11	20	9817	50.34	359	255448	1088
2020-07-12	1	8467	48.92	204	194614	809
2020-07-12	2	14353	46.94	84	365267	1085
2020-07-12	3	6409	16.84	429	138181	465
2020-07-12	4	12236	39.23	263	259250	705
2020-07-12	5	4942	34.5	226	110020	689
2020-07-12	6	5763	46.58	914	138898	640
2020-07-12	7	8834	20.26	392	158758	580
2020-07-12	8	6102	14.07	799	173377	617
2020-07-12	9	9087	37.83	959	260132	723
2020-07-12	10	8383	22.43	208	228504	845
2020-07-12	11	4890	42.63	1110	89217	579
2020-07-12	12	15139	38.54	253	298951	1130
2020-07-12	13	13379	31.29	106	404199	1178
2020-07-12	14	3347	34.86	522	83607	421
2020-07-12	15	6941	48.03	972	227596	626
2020-07-12	16	11539	22.46	399	281364	736
2020-07-12	17	6144	10.96	1000	203483	759
2020-07-12	18	3529	22.19	512	102759	634
2020-07-12	19	16018	5.17	855	477890	1274
2020-07-12	20	7852	48.29	151	230251	920
2020-07-13	1	6863	28.79	787	158685	597
2020-07-13	2	3959	17.03	501	120830	562
2020-07-13	3	6361	18.31	901	184396	687
2020-07-13	4	12131	10.99	693	398397	1236
2020-07-13	5	15399	46.13	135	338466	945
2020-07-13	6	10900	49.46	178	266461	913
2020-07-13	7	3913	44.19	1113	122546	490
2020-07-13	8	4865	46.37	373	104600	586
2020-07-13	9	7131	23	326	160902	582
2020-07-13	10	5836	23.1	1100	190550	734
2020-07-13	11	16718	48.93	324	310192	922
2020-07-13	12	11605	18.45	615	269735	928
2020-07-13	13	5891	17.46	1049	194608	709
2020-07-13	14	4066	6.19	951	99253	679
2020-07-13	15	13857	38.59	260	267351	994
2020-07-13	16	7364	5.94	186	204797	846
2020-07-13	17	7449	40.31	524	208274	828
2020-07-13	18	4352	51.29	801	74595	515
2020-07-13	19	4952	33.68	784	137788	548
2020-07-13	20	12072	48.66	1013	411532	1213
2020-07-14	1	5557	49.95	712	169356	527
2020-07-14	2	9024	29.57	894	235326	676
2020-07-14	3	5029	14.78	539	149595	385
2020-07-14	4	4292	6.95	536	110483	627
2020-07-14	5	6756	11.09	753	191421	673
2020-07-14	6	9038	52.63	712	293875	915
2020-07-14	7	7828	17.23	1047	271865	812
2020-07-14	8	11063	47.23	218	279725	880
2020-07-14	9	7132	5.3	382	148115	521
2020-07-14	10	7161	31.52	1083	225672	830
2020-07-14	11	7194	41.37	680	163512	749
2020-07-14	12	14719	10.47	491	296063	805
2020-07-14	13	9748	24.65	583	172155	837
2020-07-14	14	8928	8.2	502	234210	741
2020-07-14	15	5278	20.84	296	132071	666
2020-07-14	16	5526	14.4	267	167864	713
2020-07-14	17	9528	6.34	325	230534	755
2020-07-14	18	3715	22.02	506	98123	565
2020-07-14	19	13865	45.82	512	314381	900
2020-07-14	20	9252	5.71	672	218575	804
2020-07-15	1	6383	39.63	967	147421	854
2020-07-15	2	8362	29.74	207	179827	701
2020-07-15	3	7868	27.33	131	222549	855
2020-07-15	4	10829	12.47	1045	322001	1017
2020-07-15	5	8927	35.84	81	280843	893
2020-07-15	6	11194	29.41	66	203343	804
2020-07-15	7	12179	13.33	897	399284	1215
2020-07-15	8	7208	15.9	399	136102	599
2020-07-15	9	7138	53.15	210	119362	641
2020-07-15	10	7065	4.9	643	218349	902
2020-07-15	11	6727	43.86	791	167984	750
2020-07-15	12	8217	23.36	524	188705	527
2020-07-15	13	8252	17.86	459	231769	886
2020-07-15	14	9525	49.25	625	291916	889
2020-07-15	15	8599	14.33	328	297697	871
2020-07-15	16	949	15.45	843	29842	88
2020-07-15	17	5812	38.32	1030	185581	744
2020-07-15	18	12546	5.86	1066	330113	1061
2020-07-15	19	9102	8.71	201	174401	675
2020-07-15	20	10982	17.51	329	228819	713
2020-07-16	1	10142	40.63	771	267071	894
2020-07-16	2	10535	17.3	83	263033	929
2020-07-16	3	15355	26.13	873	346022	1065
2020-07-16	4	10349	33.52	599	349673	1083
2020-07-16	5	4679	45.21	530	138306	575
2020-07-16	6	7790	21.21	121	260594	850
2020-07-16	7	13664	8.87	473	351258	1208
2020-07-16	8	22647	25.58	789	499995	1405
2020-07-16	9	25125	6.19	879	520157	1359
2020-07-16	10	1922	13.94	1019	41102	461
2020-07-16	11	5599	10.36	987	153851	674
2020-07-16	12	8015	23.66	351	229987	889
2020-07-16	13	19010	37.62	947	366354	1145
2020-07-16	14	9289	51.37	338	164402	690
2020-07-16	15	3865	50.43	480	93542	639
2020-07-16	16	13839	45.15	717	450245	1291
2020-07-16	17	5175	30.5	873	139457	638
2020-07-16	18	4953	7.28	211	159096	654
2020-07-16	19	14335	17.8	292	294542	1068
2020-07-16	20	6719	30.15	1051	128733	622
2020-07-17	1	19728	29.21	827	384712	1075
2020-07-17	2	10436	40.34	734	284958	970
2020-07-17	3	12688	41.25	1103	357400	1057
2020-07-17	4	5925	16.1	1044	186878	883
2020-07-17	5	6918	34.85	911	174702	782
2020-07-17	6	8390	18.5	185	242227	923
2020-07-17	7	9011	28.15	401	164961	774
2020-07-17	8	5451	34.52	1064	167883	663
2020-07-17	9	6815	10.98	304	178655	931
2020-07-17	10	12864	51.3	898	293402	835
2020-07-17	11	4718	44.76	905	100130	712
2020-07-17	12	7760	22.71	793	150387	778
2020-07-17	13	4866	34.88	359	107464	244
2020-07-17	14	6099	6.04	292	164024	674
2020-07-17	15	8471	32.67	703	169762	602
2020-07-17	16	7061	43.21	398	208172	794
2020-07-17	17	5310	46.96	649	137341	687
2020-07-17	18	5317	39.33	778	116689	735
2020-07-17	19	6379	46.56	968	145092	787
2020-07-17	20	15174	14.94	630	291867	867
2020-07-18	1	10610	34.44	398	210962	804
2020-07-18	2	6122	44.88	739	144644	830
2020-07-18	3	2661	23.31	821	51967	66
2020-07-18	4	7387	30.96	363	145859	423
2020-07-18	5	5203	7.29	207	94370	774
2020-07-18	6	11380	12.57	430	362460	1112
2020-07-18	7	17238	17.06	895	491708	1428
2020-07-18	8	5814	19.33	125	180718	686
2020-07-18	9	10159	11.77	589	212639	756
2020-07-18	10	7721	8.96	980	188726	757
2020-07-18	11	8454	43.67	235	197621	701
2020-07-18	12	2907	40.29	818	74884	624
2020-07-18	13	6922	25.23	527	167718	731
2020-07-18	14	6748	24.35	679	218704	748
2020-07-18	15	4565	48.65	1085	126146	403
2020-07-18	16	5988	13.36	374	182912	802
2020-07-18	17	9254	34.55	561	272053	1000
2020-07-18	18	6198	17.54	352	112565	450
2020-07-18	19	7577	39.29	647	174031	727
2020-07-18	20	10541	40.27	683	261170	985
2020-07-19	1	5745	5.41	761	177074	700
2020-07-19	2	6769	36.03	1025	209074	771
2020-07-19	3	7411	45.01	197	212905	850
2020-07-19	4	8909	50.29	144	254104	743
2020-07-19	5	12569	33.63	590	287387	969
2020-07-19	6	2050	41.32	824	62348	108
2020-07-19	7	5819	34.78	1000	182074	750
2020-07-19	8	12371	8.21	409	318063	1010
2020-07-19	9	8803	14.29	542	153622	722
2020-07-19	10	8034	43.35	354	173635	915
2020-07-19	11	4854	6.92	308	102363	497
2020-07-19	12	4241	20.7	1053	122576	717
2020-07-19	13	12102	24.98	193	247601	885
2020-07-19	14	9325	15.22	651	225977	818
2020-07-19	15	9743	18.94	476	298631	971
2020-07-19	16	12383	11.37	882	303185	881
2020-07-19	17	9837	15.41	452	255097	919
2020-07-19	18	5989	52.62	736	187734	697
2020-07-19	19	4508	26	904	72899	549
2020-07-19	20	13168	11.4	391	396551	1154
2020-07-20	1	4847	32.05	554	124679	716
2020-07-20	2	11166	30.62	489	381332	1233
2020-07-20	3	7485	28.29	646	158967	700
2020-07-20	4	11077	37.91	1085	216052	860
2020-07-20	5	12916	40.34	1068	395827	1115
2020-07-20	6	11992	5.63	514	404289	1145
2020-07-20	7	3534	16.23	1108	81868	461
2020-07-20	8	6354	43.17	270	177732	498
2020-07-20	9	5299	45.09	65	163081	579
2020-07-20	10	7946	51.16	999	275057	915
2020-07-20	11	13161	6.67	372	357476	1143
2020-07-20	12	1740	10.72	332	40902	123
2020-07-20	13	14314	8.87	856	398808	1272
2020-07-20	14	18202	24.27	1062	381796	1084
2020-07-20	15	9361	51.89	786	281405	965
2020-07-20	16	5182	52.98	1092	141194	399
2020-07-20	17	3620	42.3	519	112036	559
2020-07-20	18	12773	24.03	1001	330353	1040
2020-07-20	19	4983	49.91	396	154146	784
2020-07-20	20	12596	34.47	596	362660	1132
2020-07-21	1	3758	18.06	165	95088	525
2020-07-21	2	12349	10.45	400	343758	1187
2020-07-21	3	6751	43.32	883	208164	1030
2020-07-21	4	5600	30.55	911	142968	625
2020-07-21	5	8329	17.27	424	276532	984
2020-07-21	6	8581	11.52	996	178637	648
2020-07-21	7	10133	33.44	629	197594	728
2020-07-21	8	12677	42.13	992	365912	1036
2020-07-21	9	9322	22.79	68	310931	1017
2020-07-21	10	2472	16.27	238	49130	377
2020-07-21	11	12794	7.04	67	259211	864
2020-07-21	12	8242	33.21	649	198629	664
2020-07-21	13	11782	47.54	1042	257022	829
2020-07-21	14	11242	17.73	569	290721	949
2020-07-21	15	2279	14.52	393	33954	442
2020-07-21	16	4295	30.15	348	124787	675
2020-07-21	17	10690	10.1	560	367597	1124
2020-07-21	18	6393	34.51	768	159314	559
2020-07-21	19	8018	8.34	696	165813	489
2020-07-21	20	7100	32.94	1058	196408	823
2020-07-22	1	17619	38.99	795	554067	1413
2020-07-22	2	8005	49.53	853	213521	857
2020-07-22	3	12763	34.29	81	393811	1203
2020-07-22	4	19142	26.4	725	421973	1248
2020-07-22	5	9914	49.69	490	300242	932
2020-07-22	6	7755	36.68	791	222724	792
2020-07-22	7	6783	5.55	679	116468	585
2020-07-22	8	5834	13.64	743	188808	914
2020-07-22	9	3704	17.95	931	106502	574
2020-07-22	10	8361	21.02	220	190851	887
2020-07-22	11	6640	19.5	894	125331	425
2020-07-22	12	5001	9.37	1048	94724	731
2020-07-22	13	5206	27.05	607	128192	661
2020-07-22	14	5428	25.13	1058	154400	432
2020-07-22	15	12215	39.19	1103	371825	1124
2020-07-22	16	6244	14.65	348	180244	729
2020-07-22	17	13599	47.84	1071	350313	1158
2020-07-22	18	2475	6.17	114	56101	568
2020-07-22	19	8842	18.31	806	204962	774
2020-07-22	20	5815	19.87	975	178621	575
2020-07-23	1	5581	52.98	633	165476	702
2020-07-23	2	4191	42.16	958	104118	280
2020-07-23	3	12862	27.11	325	351580	1021
2020-07-23	4	13259	47.94	1023	323855	861
2020-07-23	5	4376	47.89	308	124774	686
2020-07-23	6	5079	45.86	214	129856	626
2020-07-23	7	8187	10.33	240	258380	769
2020-07-23	8	15001	47.62	698	356372	969
2020-07-23	9	4753	14.92	985	141840	655
2020-07-23	10	4540	36.96	664	79647	454
2020-07-23	11	3874	30	915	119364	320
2020-07-23	12	9916	6.94	252	195680	853
2020-07-23	13	19276	10.66	89	354262	1187
2020-07-23	14	8492	13.92	1081	179697	793
2020-07-23	15	7226	12.8	99	195515	593
2020-07-23	16	12580	47.17	893	318023	887
2020-07-23	17	3689	16.79	312	94392	790
2020-07-23	18	13693	43.05	351	280293	1057
2020-07-23	19	6973	31	132	153470	390
2020-07-23	20	10414	36.54	852	236129	879
2020-07-24	1	6758	16.79	941	148727	697
2020-07-24	2	5141	29.85	484	128651	772
2020-07-24	3	6439	5.66	667	205177	764
2020-07-24	4	12012	45.82	165	322717	980
2020-07-24	5	5847	33.49	351	163466	608
2020-07-24	6	5912	34.91	710	133736	766
2020-07-24	7	4040	10.31	439	129007	419
2020-07-24	8	8739	52.15	582	252252	871
2020-07-24	9	16164	10.79	113	400608	1144
2020-07-24	10	2042	49.81	109	43594	495
2020-07-24	11	5089	22.78	411	149776	733
2020-07-24	12	4097	36.97	175	125772	584
2020-07-24	13	9317	24.73	748	220090	843
2020-07-24	14	9855	41.37	815	237623	761
2020-07-24	15	11311	49.77	1045	229427	1052
2020-07-24	16	12353	42.79	964	282616	817
2020-07-24	17	8795	13.27	88	168558	765
2020-07-24	18	5321	19.3	395	145236	766
2020-07-24	19	7243	51.64	425	209506	875
2020-07-24	20	4077	24.86	928	107442	847
2020-07-25	1	4991	47.31	866	153956	773
2020-07-25	2	21432	45.03	609	401361	1202
2020-07-25	3	7399	15.69	775	187550	674
2020-07-25	4	7397	28.86	916	168694	731
2020-07-25	5	17949	38.41	298	517803	1424
2020-07-25	6	7200	30.37	645	156558	632
2020-07-25	7	2755	33.37	387	73115	716
2020-07-25	8	11126	5.11	364	256600	843
2020-07-25	9	7483	42.11	253	224284	660
2020-07-25	10	4454	33.71	1071	125020	593
2020-07-25	11	7589	26.83	250	169968	811
2020-07-25	12	6745	51.38	982	164106	639
2020-07-25	13	11409	22.27	106	348959	1136
2020-07-25	14	2736	38.22	845	60286	615
2020-07-25	15	7642	29.16	711	254123	993
2020-07-25	16	5059	48.88	472	165457	706
2020-07-25	17	3531	34.53	1034	103805	601
2020-07-25	18	8286	19.7	782	223570	894
2020-07-25	19	6489	18.22	77	169041	739
2020-07-25	20	12235	27.99	446	309400	975
2020-07-26	1	12430	44.09	994	234693	779
2020-07-26	2	6943	44.8	1067	146973	658
2020-07-26	3	17527	48.54	1096	340351	1162
2020-07-26	4	3873	32.15	544	116389	496
2020-07-26	5	7595	11.92	311	250555	939
2020-07-26	6	7768	15.78	93	196536	476
2020-07-26	7	11650	50.37	715	355160	1177
2020-07-26	8	11039	27.36	631	308878	931
2020-07-26	9	12119	51.89	938	251957	936
2020-07-26	10	13688	19.98	556	235235	855
2020-07-26	11	7445	28.4	586	161441	701
2020-07-26	12	9562	25.95	742	208031	681
2020-07-26	13	10143	35.78	849	301784	1038
2020-07-26	14	8963	46.56	164	189463	663
2020-07-26	15	8940	20.03	461	208993	580
2020-07-26	16	5587	35.77	265	101755	432
2020-07-26	17	9625	25.16	307	263002	1035
2020-07-26	18	8916	43.45	746	197692	783
2020-07-26	19	6681	13.65	305	182767	751
2020-07-26	20	13362	15.09	208	413540	1081
2020-07-27	1	4286	16	233	111126	636
2020-07-27	2	6887	29.7	1089	197619	757
2020-07-27	3	8506	21.69	667	212131	526
2020-07-27	4	11377	6.35	107	256517	772
2020-07-27	5	7759	38.41	64	198148	823
2020-07-27	6	5619	18.58	533	173455	808
2020-07-27	7	8716	46.71	1038	175897	660
2020-07-27	8	3937	23.25	525	106594	581
2020-07-27	9	10900	6.91	657	223046	838
2020-07-27	10	8954	13.93	832	245089	852
2020-07-27	11	4792	29.46	352	159123	677
2020-07-27	12	4104	5.34	552	118539	666
2020-07-27	13	6963	30.24	107	149670	748
2020-07-27	14	9592	19.22	1080	299396	1021
2020-07-27	15	4201	46.57	388	130050	707
2020-07-27	16	3757	34.37	192	76387	361
2020-07-27	17	5428	49.05	229	95503	596
2020-07-27	18	8233	48.25	840	192364	917
2020-07-27	19	8751	40.5	930	252187	842
2020-07-27	20	11599	30.14	759	253284	1098
2020-07-28	1	6063	46.77	139	202891	695
2020-07-28	2	7779	37.91	775	205053	583
2020-07-28	3	10584	6.85	484	259322	910
2020-07-28	4	5644	8.6	499	158548	840
2020-07-28	5	7358	36.08	984	125788	630
2020-07-28	6	3361	25.84	514	66392	607
2020-07-28	7	6266	40.88	130	172145	706
2020-07-28	8	5186	43.96	697	142129	724
2020-07-28	9	7609	42.63	136	171693	855
2020-07-28	10	6310	44.47	1004	129314	601
2020-07-28	11	5905	52.7	213	164729	706
2020-07-28	12	11672	36.19	756	259495	1016
2020-07-28	13	10489	42.58	692	237046	968
2020-07-28	14	9137	19.22	1065	232374	696
2020-07-28	15	11569	17.63	98	314935	902
2020-07-28	16	8673	51.96	1117	280693	820
2020-07-28	17	10643	52.33	289	304577	988
2020-07-28	18	7788	29.92	1040	156327	781
2020-07-28	19	10097	18.7	619	244177	897
2020-07-28	20	6782	35.49	619	206659	793
2020-07-29	1	5700	36.24	917	102969	451
2020-07-29	2	6860	36.26	202	162608	636
2020-07-29	3	7540	35.8	136	243954	720
2020-07-29	4	3205	32.36	486	62228	489
2020-07-29	5	12859	17.38	929	234539	709
2020-07-29	6	8269	40.74	1105	225406	834
2020-07-29	7	11425	8.18	405	302032	908
2020-07-29	8	9328	24.99	422	251188	780
2020-07-29	9	6186	46.91	1002	149034	591
2020-07-29	10	7329	47.38	591	135350	594
2020-07-29	11	8956	40.33	493	284932	833
2020-07-29	12	7113	5.62	571	211934	746
2020-07-29	13	9569	22.29	429	226535	849
2020-07-29	14	10531	17.57	968	330797	999
2020-07-29	15	6163	13.91	273	190038	799
2020-07-29	16	1432	51.42	321	27868	476
2020-07-29	17	10746	45.06	1086	209638	718
2020-07-29	18	11638	52.22	866	227098	841
2020-07-29	19	12852	26.77	926	300147	1101
2020-07-29	20	5713	11.94	1107	136114	591
2020-07-30	1	3611	13.52	633	91142	672
2020-07-30	2	6304	42.89	1014	142151	437
2020-07-30	3	5727	25.99	1094	129625	381
2020-07-30	4	6718	50.2	426	183266	880
2020-07-30	5	7381	41.21	1026	233493	937
2020-07-30	6	5583	40.9	700	93606	530
2020-07-30	7	6333	37.32	614	143660	814
2020-07-30	8	10169	39.75	377	179173	712
2020-07-30	9	4863	42.86	784	89145	325
2020-07-30	10	4152	30.17	257	131588	525
2020-07-30	11	4890	51.97	899	145539	548
2020-07-30	12	13730	34.71	120	379593	1178
2020-07-30	13	10513	10.23	400	245783	817
2020-07-30	14	9287	26.43	192	309856	806
2020-07-30	15	5924	34.33	726	165996	752
2020-07-30	16	5220	49.07	620	169948	740
2020-07-30	17	7696	26.12	835	153008	686
2020-07-30	18	7590	48.28	1093	224336	801
2020-07-30	19	11973	22.28	116	367329	1039
2020-07-30	20	5113	49.26	674	156360	696
2020-07-31	1	4945	50.34	1092	144267	790
2020-07-31	2	6735	27.78	647	224440	712
2020-07-31	3	4034	46.43	342	96129	463
2020-07-31	4	8214	26.96	634	246631	887
2020-07-31	5	11819	33.06	982	314030	852
2020-07-31	6	13091	22.17	528	260206	876
2020-07-31	7	13471	33.81	752	322946	1049
2020-07-31	8	5259	48.13	175	133173	693
2020-07-31	9	8109	34.38	968	142766	560
2020-07-31	10	6165	11.33	1109	130875	640
2020-07-31	11	6176	7.05	637	200012	748
2020-07-31	12	5022	53.08	1042	124451	571
2020-07-31	13	6499	30.87	365	191536	681
2020-07-31	14	4305	35.19	913	75018	252
2020-07-31	15	9292	52.52	941	178237	785
2020-07-31	16	2706	24.82	362	68897	413
2020-07-31	17	12665	47.83	139	232130	661
2020-07-31	18	5978	35.63	372	160556	570
2020-07-31	19	6662	49.7	399	206601	1005
2020-07-31	20	9081	35.79	942	175952	863
2020-08-01	1	8360	25.54	114	145203	642
2020-08-01	2	11149	51.08	1033	347032	1026
2020-08-01	3	3175	24.72	473	102129	303
2020-08-01	4	13250	44.12	472	325701	1069
2020-08-01	5	4709	32.88	100	134410	635
2020-08-01	6	7628	12.83	106	237816	683
2020-08-01	7	9913	41.64	122	217926	722
2020-08-01	8	4802	32.7	588	129660	634
2020-08-01	9	2262	15.41	550	37214	421
2020-08-01	10	8016	40.75	541	231353	762
2020-08-01	11	22928	29.71	1114	438421	1268
2020-08-01	12	8232	45.23	1086	215144	894
2020-08-01	13	16624	38.72	386	377509	1072
2020-08-01	14	14503	25.31	155	266361	755
2020-08-01	15	8815	5.31	886	225803	863
2020-08-01	16	6353	42.19	73	175884	685
2020-08-01	17	8731	36.98	740	215019	887
2020-08-01	18	13176	47.91	896	317563	841
2020-08-01	19	5786	36.68	223	129772	606
2020-08-01	20	9700	29.01	942	276505	905
2020-08-02	1	5732	40.14	159	174601	780
2020-08-02	2	5992	5.28	778	156033	853
2020-08-02	3	9625	43.12	528	250613	867
2020-08-02	4	2971	28.42	88	54985	544
2020-08-02	5	8294	15.17	1046	243163	988
2020-08-02	6	9323	38.93	64	317848	1156
2020-08-02	7	6360	33.46	744	137998	786
2020-08-02	8	9449	46.43	445	253121	675
2020-08-02	9	8518	6.87	248	237043	804
2020-08-02	10	7323	42.62	1002	205422	778
2020-08-02	11	5604	41.15	305	128489	716
2020-08-02	12	9698	29.53	865	251460	809
2020-08-02	13	8641	37.1	276	253351	851
2020-08-02	14	7091	20.14	163	201688	648
2020-08-02	15	6636	17.6	131	154930	484
2020-08-02	16	13824	11.28	193	305427	901
2020-08-02	17	2822	35.68	772	99781	197
2020-08-02	18	5933	34.04	503	175599	724
2020-08-02	19	11629	30.12	1094	232616	885
2020-08-02	20	5075	52.81	905	159239	803
2020-08-03	1	2770	50.82	600	70101	549
2020-08-03	2	16974	39.37	350	324896	1091
2020-08-03	3	9252	25.49	897	303872	1128
2020-08-03	4	13764	48.35	370	312063	935
2020-08-03	5	16330	25.25	930	330473	1054
2020-08-03	6	19925	25.7	462	368511	1121
2020-08-03	7	6800	45.87	240	183839	832
2020-08-03	8	11559	9.05	291	240882	934
2020-08-03	9	12427	12.89	809	393830	1074
2020-08-03	10	5840	50.4	511	94978	600
2020-08-03	11	8376	33.95	155	165225	760
2020-08-03	12	11179	6.24	555	225129	936
2020-08-03	13	5278	50.05	848	135274	433
2020-08-03	14	8905	41.28	975	298962	828
2020-08-03	15	4193	28.73	133	114019	54
2020-08-03	16	11087	29.86	1038	228689	820
2020-08-03	17	1711	11.52	1102	29498	230
2020-08-03	18	18072	39.82	1072	431524	1306
2020-08-03	19	5916	15.95	748	174108	838
2020-08-03	20	4697	51.02	143	138283	606
2020-08-04	1	7488	42.82	373	188943	706
2020-08-04	2	14056	41.67	175	351787	1099
2020-08-04	3	15951	26.15	230	290931	1005
2020-08-04	4	22307	46.31	316	616062	1421
2020-08-04	5	9204	42.33	1012	161868	777
2020-08-04	6	16051	11.46	301	520199	1501
2020-08-04	7	9443	17.62	350	194711	840
2020-08-04	8	3732	35.82	116	116119	529
2020-08-04	9	2777	49.62	451	46334	496
2020-08-04	10	4711	46.39	1106	107922	498
2020-08-04	11	8277	46.92	74	214128	747
2020-08-04	12	7150	31.99	985	224051	937
2020-08-04	13	5466	30.94	707	134891	533
2020-08-04	14	6828	36.96	687	137256	393
2020-08-04	15	6611	47.98	566	188603	800
2020-08-04	16	5788	12.64	495	174158	755
2020-08-04	17	6580	52.41	591	202556	845
2020-08-04	18	7947	47.45	239	187936	760
2020-08-04	19	8471	43.71	79	252474	979
2020-08-04	20	5605	15.43	689	139353	487
2020-08-05	1	3207	26.77	606	82523	551
2020-08-05	2	5915	46.88	275	105688	389
2020-08-05	3	11711	31.29	989	232010	817
2020-08-05	4	3971	22.43	1040	66122	431
2020-08-05	5	13986	5.73	1000	322249	868
2020-08-05	6	7778	48.5	1054	188514	795
2020-08-05	7	5156	45.73	459	163564	710
2020-08-05	8	5104	18.5	882	168046	769
2020-08-05	9	6629	16.92	854	221892	753
2020-08-05	10	8592	28.24	209	164759	824
2020-08-05	11	11017	18.46	110	312403	993
2020-08-05	12	12638	35.16	801	273648	935
2020-08-05	13	4759	28.47	725	123488	691
2020-08-05	14	6385	28.14	481	119793	469
